legislature,0.672514545008
dallas,0.668980768253
samesex,0.668583184996
apollo,0.655664298225
probate,0.646314685678
mental,0.612097051023
yosemite,0.54066662233
ames,0.528492802398
oregon,0.505057868844
health,0.481518133675
avastin,0.470880382218
mentally,0.466425141744
riverdale,0.443692208309
state,0.430994712001
responders,0.408890751343
board,0.406619410846
lenders,0.403144661299
florida,0.39603823225
sutton,0.384201692134
editorial,0.383784603313
city,0.379706520579
parity,0.37561469034
schwarzenegger,0.372331377613
patients,0.365315511767
contract,0.353318646612
government,0.343087792655
hospital,0.341892694241
people,0.337281185097
water,0.336266971087
bill,0.33223423362
francisco,0.330764757828
public,0.330361155264
rangel,0.329636153742
senate,0.328464061868
yellowstone,0.326949306043
park,0.326021855029
parks,0.324273299031
sacramento,0.319492034638
legislators,0.318578156097
environmental,0.31774147918
fees,0.312668894361
davis,0.311997125907
illinois,0.310097618998
tax,0.309881271567
insurers,0.308379263456
san,0.306668173039
percent,0.306300419105
acres,0.30576306025
law,0.301276645396
